Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	969	976	995																															
B	1040	910	1000																															
C	917	1003	1026																															
D	915	1001	1034																															
E	973	1000	969																															
F	1064	1010	983																															
G	898	990	1025																															
H	989	954	1036																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	73	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:03:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	11983	12807	12004																															
B	10595	13177	11992																															
C	11527	12253	12965																															
D	13461	12576	14640																															
E	15465	15015	12891																															
F	16396	15647	13346																															
G	11847	16033	12084																															
H	13824	13449	11985																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	74	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:03:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	935	965	965																															
B	988	1099	1015																															
C	1069	968	972																															
D	998	920	988																															
E	975	1006	1013																															
F	1156	1090	1029																															
G	953	1071	995																															
H	963	972	868																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	74	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:03:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12157	12649	11872																															
B	10813	13403	12077																															
C	11418	12430	13297																															
D	13243	12713	14319																															
E	15531	14814	12607																															
F	16493	15581	13224																															
G	11774	16225	12205																															
H	14019	13712	12207																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	75	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:03:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	1021	1069	974																															
B	938	1064	955																															
C	935	1016	921																															
D	1045	1016	1037																															
E	1015	942	1050																															
F	1044	963	1006																															
G	964	1032	962																															
H	963	1051	979																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	75	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:03:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12067	12653	11879																															
B	10744	13177	11782																															
C	11196	12130	13281																															
D	13446	13138	14508																															
E	15375	14826	12655																															
F	16486	15453	13205																															
G	11997	16305	12548																															
H	13707	13807	12292																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	76	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:04:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	999	959	1103																															
B	892	1010	931																															
C	989	942	1060																															
D	963	1017	1021																															
E	1069	971	956																															
F	1091	1053	991																															
G	999	1135	1018																															
H	934	938	1008																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	76	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:04:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	11841	12790	12062																															
B	10576	13363	11898																															
C	11349	12140	12905																															
D	13507	12794	14422																															
E	15009	15017	12389																															
F	16419	15639	13113																															
G	11602	16156	12301																															
H	14010	13822	11966																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	77	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:04:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	1033	955	1052																															
B	915	1100	1017																															
C	976	958	957																															
D	935	929	992																															
E	1018	1028	1000																															
F	1091	1001	869																															
G	1031	1019	1014																															
H	984	1043	923																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	77	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:04:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12087	12555	11746																															
B	10932	13371	12109																															
C	11272	12407	13060																															
D	13328	12835	14500																															
E	15190	14646	12880																															
F	15950	15682	13417																															
G	11907	15937	12046																															
H	13600	13835	12154																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	78	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:04:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	923	945	993																															
B	1014	1113	1042																															
C	995	930	951																															
D	967	931	999																															
E	1000	1050	1013																															
F	995	991	941																															
G	1006	1115	1038																															
H	936	984	886																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	78	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:04:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12150	12527	11846																															
B	10826	13305	12020																															
C	11365	12342	13270																															
D	13463	12935	14634																															
E	15387	15029	12574																															
F	16436	15441	13412																															
G	11571	16342	12217																															
H	13829	13633	12070																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	79	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:05:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	955	942	1025																															
B	1032	981	1087																															
C	1001	970	955																															
D	960	1008	1049																															
E	993	966	984																															
F	1062	1028	888																															
G	911	1065	987																															
H	977	970	943																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	79	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:05:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12330	12580	12006																															
B	10784	13132	12002																															
C	11222	12106	13196																															
D	13445	12774	14472																															
E	15385	14919	12737																															
F	16330	15530	13337																															
G	11614	16090	12170																															
H	13879	13983	12197																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	80	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:05:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	998	961	1045																															
B	998	1092	994																															
C	897	926	968																															
D	1004	1033	920																															
E	1001	992	927																															
F	1051	1052	933																															
G	1015	1002	988																															
H	1014	1037	989																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	80	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:05:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	11767	12712	11842																															
B	10882	13610	11989																															
C	11342	12226	13039																															
D	13472	12823	14442																															
E	15499	14685	12655																															
F	15889	15596	13422																															
G	11511	16041	12394																															
H	13820	13940	12239																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	81	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:05:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	981	1023	991																															
B	929	997	1097																															
C	921	965	1006																															
D	958	975	1005																															
E	980	955	936																															
F	1001	1041	988																															
G	972	1004	1011																															
H	903	1019	921																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	81	14.69	27.04	27.04	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:05:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12094	12565	11949																															
B	10638	13302	11780																															
C	11527	12343	13094																															
D	13161	12753	14655																															
E	15402	15056	12584																															
F	16246	15750	13386																															
G	11780	16181	12181																															
H	13833	13748	12084																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	82	14.69	27.04	27.09	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:06:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	970	1035	1034																															
B	1030	997	1018																															
C	986	937	929																															
D	919	907	954																															
E	1016	1007	943																															
F	1018	1011	1003																															
G	1015	1005	952																															
H	995	923	938																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	82	14.69	27.04	27.09	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:06:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12132	12687	11765																															
B	10854	13072	12037																															
C	11145	12226	12980																															
D	13266	12872	14508																															
E	15553	15001	12423																															
F	16606	15547	13227																															
G	11780	16313	12380																															
H	13916	13777	12274																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	83	14.69	27.09	27.14	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:06:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	944	1008	982																															
B	903	1065	935																															
C	949	1020	964																															
D	906	989	1003																															
E	961	1021	899																															
F	1057	1004	988																															
G	983	1025	982																															
H	1048	1013	972																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	83	14.69	27.09	27.14	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:06:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12039	12790	11744																															
B	10882	13105	11859																															
C	11608	12403	13387																															
D	13442	12853	14209																															
E	15366	14801	12560																															
F	15907	15445	13345																															
G	11836	16296	11984																															
H	13617	13768	12156																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	84	14.69	27.14	27.14	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:06:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	962	1022	1011																															
B	891	1041	1047																															
C	928	1030	998																															
D	994	934	979																															
E	1009	1030	981																															
F	1114	1048	964																															
G	1062	1076	961																															
H	968	980	985																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	84	14.69	27.14	27.14	38.2	38.2	26.26	26.26	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:06:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12198	12632	11935																															
B	10869	12801	11752																															
C	11425	12144	13071																															
D	13460	12936	14256																															
E	15339	15050	12802																															
F	16464	15492	13171																															
G	11614	16145	12404																															
H	13708	14029	11950																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	85	14.69	27.14	27.11	38.2	38.2	26.26	26.23	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:07:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	1069	1032	1002																															
B	935	1022	1033																															
C	1037	910	1024																															
D	956	960	1008																															
E	1026	961	902																															
F	912	1041	951																															
G	980	1013	1000																															
H	943	1027	973																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
