Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
C		11641	11491	11430												
D		13972	12341	10086												
E		12748	13448	11394												
F		13486	11671	10704												
G		12679	11794	11153												
H		13345	10994	10265												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	97		14.8	26.99	27.01	28.9	28.9	26.16	26.14	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		895	890	885												
B		992	938	837												
C		925	859	827												
D		901	834	816												
E		922	851	871												
F		852	866	891												
G		870	753	878												
H		825	821	796												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	97		14.8	26.99	27.01	28.9	28.9	26.16	26.14	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10220	9209	9627												
B		12364	11247	10564												
C		11917	11208	11194												
D		13834	12433	10151												
E		12991	13339	11112												
F		13497	11770	10830												
G		12915	11501	10921												
H		13038	11187	10258												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	98		14.8	27.01	27.04	28.9	28.9	26.14	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		853	836	878												
B		816	922	914												
C		849	888	835												
D		882	854	824												
E		877	879	839												
F		889	864	833												
G		801	839	823												
H		786	784	773												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	98		14.8	27.01	27.04	28.9	28.9	26.14	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10282	9511	9642												
B		12009	11370	10598												
C		11468	11267	10940												
D		13935	12135	10056												
E		12578	13559	11350												
F		13238	11605	10759												
G		12359	11598	10874												
H		13264	11089	10224												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	99		14.8	27.04	27.01	28.9	28.9	26.16	26.14	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		925	813	871												
B		928	860	939												
C		848	811	833												
D		915	846	749												
E		856	840	875												
F		818	878	823												
G		876	777	810												
H		778	799	803												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	99		14.8	27.04	27.01	28.9	28.9	26.16	26.14	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10478	9137	9567												
B		12297	11024	10649												
C		11624	11075	11171												
D		14236	12263	9927												
E		12537	13630	11217												
F		13329	11879	10735												
G		12451	11706	10845												
H		13046	11269	10317												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	100		14.8	27.01	27.01	28.9	28.9	26.14	26.14	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		858	879	836												
B		877	939	848												
C		885	819	866												
D		972	851	832												
E		803	894	914												
F		915	809	842												
G		879	898	810												
H		780	852	878												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	100		14.8	27.01	27.01	28.9	28.9	26.14	26.14	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10204	9255	9530												
B		12164	11476	10892												
C		11760	11468	10990												
D		13976	12159	10269												
E		12949	13384	11486												
F		13252	12030	10827												
G		12463	11384	10801												
H		13091	11061	10056												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	101		14.8	27.01	27.04	28.9	28.9	26.14	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		888	880	811												
B		922	858	878												
C		871	835	866												
D		926	838	834												
E		844	856	896												
F		889	834	866												
G		796	867	816												
H		749	817	737												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	101		14.8	27.01	27.04	28.9	28.9	26.14	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10324	9472	9754												
B		12137	11244	10580												
C		11434	11096	11065												
D		13925	12483	9923												
E		13023	13481	11077												
F		13367	11596	10963												
G		12672	11556	10863												
H		12899	11178	10175												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	102		14.8	27.04	27.04	28.9	28.9	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		923	843	924												
B		895	842	828												
C		839	864	878												
D		876	855	813												
E		823	897	880												
F		862	860	830												
G		828	801	896												
H		850	821	883												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	102		14.8	27.04	27.04	28.9	28.9	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10306	9316	9668												
B		12220	11259	10891												
C		11772	11313	11232												
D		14158	12331	10146												
E		12990	13409	11271												
F		13449	11718	10858												
G		12483	11442	10969												
H		13008	11120	10152												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	103		14.8	27.04	27.04	28.9	28.9	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		868	851	846												
B		873	855	861												
C		951	907	952												
D		902	869	832												
E		920	855	865												
F		883	857	933												
G		876	821	821												
H		853	813	718												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	103		14.8	27.04	27.04	28.9	28.9	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10239	9221	9659												
B		12103	11118	10817												
C		11863	11252	11022												
D		14056	12511	9987												
E		13052	13624	10942												
F		13315	11528	10872												
G		12770	11620	10854												
H		13300	11450	10211												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	104		14.8	27.04	27.04	28.9	28.9	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		802	788	878												
B		840	856	875												
C		883	849	893												
D		927	888	862												
E		921	890	879												
F		880	856	865												
G		825	859	830												
H		821	849	756												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	104		14.8	27.04	27.04	28.9	28.9	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10320	9310	9570												
B		12404	11350	10982												
C		11572	11286	11091												
D		13976	12340	10125												
E		12773	13636	11225												
F		13125	11858	10708												
G		12576	11515	11071												
H		13024	10904	10035												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	105		14.8	27.04	27.04	28.9	28.9	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		889	777	906												
B		876	847	884												
C		843	877	864												
D		926	873	776												
E		863	942	877												
F		838	845	793												
G		829	798	813												
H		875	818	783												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	105		14.8	27.04	27.04	28.9	28.9	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10311	9280	9717												
B		12122	10975	10479												
C		11866	11068	11125												
D		13964	12318	10376												
E		13127	13451	11290												
F		13368	11853	10892												
G		12482	11450	11007												
H		12964	11244	10051												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	106		14.8	27.04	27.01	28.9	28.9	26.16	26.14	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		900	859	845												
B		901	885	962												
C		871	884	875												
D		901	805	889												
E		883	850	799												
F		890	856	805												
G		756	878	827												
H		821	778	767												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	106		14.8	27.04	27.01	28.9	28.9	26.16	26.14	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10432	9156	9736												
B		12328	11135	10632												
C		11733	11105	11090												
D		14030	12392	10209												
E		13071	13284	11251												
F		13306	11749	10827												
G		12439	11429	10898												
H		13000	11232	10021												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	107		14.8	27.01	27.04	28.9	28.9	26.14	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		890	798	863												
B		895	830	786												
C		894	844	870												
D		846	896	883												
E		955	837	766												
F		968	830	815												
G		782	829	876												
H		844	757	755												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	107		14.8	27.01	27.04	28.9	28.9	26.14	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10615	9184	9728												
B		12170	10880	10475												
C		11640	10865	11281												
D		13977	12086	10198												
E		12587	13382	11262												
F		13531	11750	10996												
G		12653	11458	10968												
H		12857	11182	10387												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	108		14.8	27.04	27.04	28.9	28.9	26.16	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		872	850	912												
B		936	927	902												
C		839	825	884												
D		937	860	794												
E		915	898	888												
F		814	876	827												
G		791	834	879												
H		830	843	819												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	108		14.8	27.04	27.04	28.9	28.9	26.16	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10380	9231	9859												
B		12097	11029	10583												
C		11802	11348	10877												
D		13924	12654	10121												
E		12782	13575	11363												
F		13132	11834	10882												
G		12260	11701	10837												
H		13042	11252	10272												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	109		14.8	27.04	27.04	28.9	28.9	26.26	26.36	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		938	802	815												
B		931	885	855												
C		842	934	827												
D		864	817	850												
E		802	882	815												
F		831	866	804												
G		820	807	828												
H		714	752	771												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	109		14.8	27.04	27.04	28.9	28.9	26.26	26.36	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10517	9283	9472												
B		12287	11180	10727												
C		11554	11194	11356												
D		13867	12375	10136												
E		12549	13423	11282												
F		13460	11656	10895												
G		12674	11628	10986												
H		12999	11080	10216												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	110		14.8	27.04	27.04	28.9	28.9	26.36	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		861	852	795												
B		811	819	864												
C		883	910	846												
D		964	868	868												
E		808	905	871												
F		853	909	873												
G		846	834	855												
H		810	845	783												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	110		14.8	27.04	27.04	28.9	28.9	26.36	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10176	9311	9615												
B		12238	11209	10561												
C		11793	11066	10931												
D		14317	12464	10209												
E		12766	13441	11028												
F		13277	11633	10910												
G		12279	11089	11167												
H		13075	11368	10308												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	111		14.8	27.04	27.01	28.9	28.8	26.26	26.23	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		866	953	849												
B		934	899	886												
C		872	926	927												
D		881	834	834												
E		862	896	781												
F		910	842	831												
G		871	847	902												
H		828	809	746												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	111		14.8	27.04	27.01	28.9	28.8	26.26	26.23	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10260	9429	9813												
B		12066	11298	10723												
C		11694	11258	11097												
D		13969	12211	10226												
E		12718	13614	11378												
F		13787	11822	10708												
G		12565	11634	11083												
H		13168	11106	10094												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	112		14.8	27.01	27.04	28.8	28.8	26.23	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		864	841	829												
B		894	877	854												
C		909	874	895												
D		892	898	835												
E		900	873	844												
F		956	832	810												
G		797	813	859												
H		809	777	799												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	112		14.8	27.01	27.04	28.8	28.8	26.23	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10085	9256	9483												
B		12189	11013	10801												
C		11512	11298	11219												
D		13521	12170	9880												
E		13073	13350	11109												
F		13366	11944	10751												
G		12273	11397	11042												
H		13083	11309	10207												
																
Plate information 																
